Date,Open,High,Low,Close,Adj Close,Volume
2011-04-20,9.560000,9.560000,9.560000,9.560000,7.633865,1400
2011-04-21,9.710000,9.730000,9.710000,9.730000,7.769613,44200
2011-04-25,9.670000,9.670000,9.670000,9.670000,7.721701,1500
2011-04-26,9.670000,9.670000,9.670000,9.670000,7.721701,0
2011-04-27,9.730000,9.750000,9.730000,9.750000,7.785584,1500
2011-04-28,10.000000,10.000000,10.000000,10.000000,7.985214,29400
2011-04-29,9.930000,9.930000,9.930000,9.930000,7.929318,2500
2011-05-02,9.800000,9.800000,9.800000,9.800000,7.825510,600
2011-05-03,9.920000,9.920000,9.920000,9.920000,7.921332,3000
2011-05-04,9.920000,9.920000,9.920000,9.920000,7.921332,0
2011-05-05,9.530000,9.550000,9.390000,9.410000,7.514086,86600
2011-05-06,9.720000,9.720000,9.670000,9.670000,7.721701,34000
2011-05-09,9.700000,9.700000,9.700000,9.700000,7.745657,1600
2011-05-10,9.880000,9.950000,9.880000,9.950000,7.945288,2400
2011-05-11,10.120000,10.120000,9.930000,9.930000,7.929318,30500
2011-05-12,9.930000,9.930000,9.930000,9.930000,7.929318,0
2011-05-13,9.340000,9.340000,9.340000,9.340000,7.458190,1500
2011-05-16,9.340000,9.340000,9.340000,9.340000,7.458190,0
2011-05-17,9.340000,9.340000,9.340000,9.340000,7.458190,0
2011-05-18,9.720000,9.720000,9.720000,9.720000,7.761629,5000
2011-05-19,9.720000,9.720000,9.720000,9.720000,7.761629,0
2011-05-20,9.720000,9.720000,9.720000,9.720000,7.761629,0
2011-05-23,9.720000,9.720000,9.720000,9.720000,7.761629,0
2011-05-24,9.720000,9.720000,9.720000,9.720000,7.761629,0
2011-05-25,9.450000,9.450000,9.440000,9.440000,7.538041,1200
2011-05-26,9.440000,9.440000,9.440000,9.440000,7.538041,0
2011-05-27,9.610000,9.610000,9.610000,9.610000,7.673790,600
2011-05-31,9.610000,9.610000,9.610000,9.610000,7.673790,0
2011-06-01,9.610000,9.610000,9.610000,9.610000,7.673790,0
2011-06-02,9.610000,9.610000,9.610000,9.610000,7.673790,0
2011-06-03,10.120000,10.120000,10.120000,10.120000,8.081037,600
2011-06-06,10.120000,10.120000,10.120000,10.120000,8.081037,0
2011-06-07,10.120000,10.120000,10.120000,10.120000,8.081037,0
2011-06-08,10.120000,10.120000,10.120000,10.120000,8.081037,0
2011-06-09,10.120000,10.120000,10.120000,10.120000,8.081037,0
2011-06-10,10.120000,10.120000,10.120000,10.120000,8.081037,0
2011-06-13,10.120000,10.120000,10.120000,10.120000,8.081037,0
2011-06-14,10.120000,10.120000,10.120000,10.120000,8.081037,0
2011-06-15,9.400000,9.400000,9.400000,9.400000,7.506101,500
2011-06-16,9.400000,9.400000,9.400000,9.400000,7.506101,0
2011-06-17,9.730000,9.730000,9.730000,9.730000,7.769613,500
2011-06-20,9.440000,9.470000,9.440000,9.470000,7.561997,2200
2011-06-21,9.470000,9.470000,9.470000,9.470000,7.561997,0
2011-06-22,9.470000,9.470000,9.470000,9.470000,7.561997,0
2011-06-23,9.470000,9.470000,9.470000,9.470000,7.561997,0
2011-06-24,9.470000,9.470000,9.470000,9.470000,7.561997,0
2011-06-27,9.470000,9.470000,9.470000,9.470000,7.561997,0
2011-06-28,9.470000,9.470000,9.470000,9.470000,7.561997,0
2011-06-29,9.470000,9.470000,9.470000,9.470000,7.561997,0
2011-06-30,9.470000,9.470000,9.470000,9.470000,7.561997,0
2011-07-01,9.470000,9.470000,9.470000,9.470000,7.561997,0
2011-07-05,9.690000,9.690000,9.690000,9.690000,7.737671,1200
2011-07-06,10.080000,10.080000,10.080000,10.080000,8.049095,200
2011-07-07,10.080000,10.080000,10.080000,10.080000,8.049095,0
2011-07-08,10.080000,10.080000,10.080000,10.080000,8.049095,0
2011-07-11,10.080000,10.080000,10.080000,10.080000,8.049095,0
2011-07-12,10.080000,10.080000,10.080000,10.080000,8.049095,0
2011-07-13,10.080000,10.080000,10.080000,10.080000,8.049095,0
2011-07-14,10.080000,10.080000,10.080000,10.080000,8.049095,0
2011-07-15,10.080000,10.080000,10.080000,10.080000,8.049095,0
2011-07-18,10.080000,10.080000,10.080000,10.080000,8.049095,0
2011-07-19,10.080000,10.080000,10.080000,10.080000,8.049095,0
2011-07-20,10.080000,10.080000,10.080000,10.080000,8.049095,0
2011-07-21,10.080000,10.080000,10.080000,10.080000,8.049095,0
2011-07-22,9.680000,9.960000,9.680000,9.960000,7.953273,1100
2011-07-25,9.960000,9.960000,9.960000,9.960000,7.953273,0
2011-07-26,9.960000,9.960000,9.960000,9.960000,7.953273,0
2011-07-27,9.760000,9.760000,9.690000,9.690000,7.737671,8000
2011-07-28,9.690000,9.690000,9.690000,9.690000,7.737671,0
2011-07-29,9.690000,9.690000,9.690000,9.690000,7.737671,0
2011-08-01,9.760000,9.760000,9.760000,9.760000,7.793570,10000
2011-08-02,9.760000,9.760000,9.760000,9.760000,7.793570,0
2011-08-03,9.760000,9.760000,9.760000,9.760000,7.793570,0
2011-08-04,9.760000,9.760000,9.760000,9.760000,7.793570,0
2011-08-05,9.760000,9.760000,9.760000,9.760000,7.793570,0
2011-08-08,9.760000,9.760000,9.760000,9.760000,7.793570,0
2011-08-09,9.760000,9.760000,9.760000,9.760000,7.793570,0
2011-08-10,9.760000,9.760000,9.760000,9.760000,7.793570,0
2011-08-11,9.020000,9.040000,9.020000,9.040000,7.218634,4900
2011-08-12,9.060000,9.060000,9.060000,9.060000,7.234604,7600
2011-08-15,9.060000,9.060000,9.060000,9.060000,7.234604,0
2011-08-16,9.260000,9.270000,9.260000,9.270000,7.402293,1000
2011-08-17,9.690000,9.690000,9.500000,9.650000,7.705730,11100
2011-08-18,9.650000,9.650000,9.650000,9.650000,7.705730,0
2011-08-19,9.370000,9.370000,9.260000,9.260000,7.394309,2200
2011-08-22,9.260000,9.260000,9.260000,9.260000,7.394309,0
2011-08-23,9.260000,9.260000,9.260000,9.260000,7.394309,0
2011-08-24,9.260000,9.260000,9.260000,9.260000,7.394309,0
2011-08-25,9.260000,9.260000,9.260000,9.260000,7.394309,0
2011-08-26,9.260000,9.260000,9.260000,9.260000,7.394309,0
2011-08-29,9.260000,9.260000,9.260000,9.260000,7.394309,0
2011-08-30,9.260000,9.260000,9.260000,9.260000,7.394309,0
2011-08-31,9.260000,9.260000,9.260000,9.260000,7.394309,0
2011-09-01,9.260000,9.260000,9.260000,9.260000,7.394309,0
2011-09-02,9.620000,9.620000,9.620000,9.620000,7.681775,200
2011-09-06,9.620000,9.620000,9.620000,9.620000,7.681775,0
2011-09-07,9.620000,9.620000,9.620000,9.620000,7.681775,0
2011-09-08,9.620000,9.620000,9.620000,9.620000,7.681775,0
2011-09-09,9.620000,9.620000,9.620000,9.620000,7.681775,0
2011-09-12,8.730000,8.730000,8.730000,8.730000,6.971091,400
2011-09-13,8.730000,8.730000,8.730000,8.730000,6.971091,0
2011-09-14,8.730000,8.730000,8.730000,8.730000,6.971091,0
2011-09-15,8.910000,8.910000,8.910000,8.910000,7.114825,400
2011-09-16,8.910000,8.910000,8.910000,8.910000,7.114825,0
2011-09-19,8.910000,8.910000,8.910000,8.910000,7.114825,0
2011-09-20,8.380000,8.380000,8.340000,8.340000,6.659668,1400
2011-09-21,8.330000,8.330000,8.110000,8.110000,6.476008,6400
2011-09-22,8.110000,8.110000,8.110000,8.110000,6.476008,0
2011-09-23,8.110000,8.110000,8.110000,8.110000,6.476008,0
2011-09-26,8.110000,8.110000,8.110000,8.110000,6.476008,0
2011-09-27,8.110000,8.110000,8.110000,8.110000,6.476008,0
2011-09-28,8.130000,8.130000,8.130000,8.130000,6.491979,1500
2011-09-29,8.130000,8.130000,8.130000,8.130000,6.491979,0
2011-09-30,8.070000,8.070000,8.070000,8.070000,6.444067,400
2011-10-03,7.670000,7.670000,7.670000,7.670000,6.124659,600
2011-10-04,7.660000,7.660000,7.660000,7.660000,6.116673,1000
2011-10-05,7.970000,7.970000,7.970000,7.970000,6.364215,9000
2011-10-06,7.970000,7.970000,7.970000,7.970000,6.364215,0
2011-10-07,8.080000,8.260000,7.910000,7.910000,6.316304,1900
2011-10-10,7.910000,7.910000,7.910000,7.910000,6.316304,0
2011-10-11,7.990000,7.990000,7.990000,7.990000,6.380186,200
2011-10-12,7.990000,7.990000,7.990000,7.990000,6.380186,0
2011-10-13,7.990000,7.990000,7.990000,7.990000,6.380186,0
2011-10-14,7.990000,7.990000,7.990000,7.990000,6.380186,0
2011-10-17,7.990000,7.990000,7.990000,7.990000,6.380186,0
2011-10-18,7.990000,7.990000,7.990000,7.990000,6.380186,0
2011-10-19,7.870000,7.870000,7.870000,7.870000,6.284363,200
2011-10-20,7.870000,7.870000,7.870000,7.870000,6.284363,0
2011-10-21,7.870000,7.870000,7.870000,7.870000,6.284363,0
2011-10-24,8.160000,8.180000,8.160000,8.180000,6.531905,3000
2011-10-25,8.180000,8.180000,8.180000,8.180000,6.531905,0
2011-10-26,8.180000,8.180000,8.180000,8.180000,6.531905,0
2011-10-27,8.920000,8.930000,8.920000,8.930000,7.130795,600
2011-10-28,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-10-31,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-01,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-02,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-03,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-04,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-07,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-08,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-09,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-10,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-11,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-14,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-15,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-16,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-17,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-18,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-21,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-22,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-23,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-25,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-28,8.930000,8.930000,8.930000,8.930000,7.130795,0
2011-11-29,8.720000,8.720000,8.720000,8.720000,6.963106,5800
2011-11-30,8.720000,8.720000,8.720000,8.720000,6.963106,0
2011-12-01,8.980000,8.980000,8.980000,8.980000,7.170722,700
2011-12-02,9.250000,9.250000,9.250000,9.250000,7.386322,700
2011-12-05,9.440000,9.450000,9.440000,9.450000,7.546026,700
2011-12-06,9.510000,9.510000,9.510000,9.510000,7.593939,200
2011-12-07,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-08,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-09,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-12,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-13,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-14,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-15,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-16,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-19,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-20,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-21,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-22,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-23,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-27,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-28,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-29,9.510000,9.510000,9.510000,9.510000,7.593939,0
2011-12-30,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-03,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-04,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-05,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-06,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-09,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-10,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-11,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-12,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-13,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-17,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-18,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-19,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-20,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-23,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-24,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-25,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-26,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-27,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-30,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-01-31,9.510000,9.510000,9.510000,9.510000,7.593939,0
2012-02-01,9.760000,9.760000,9.760000,9.760000,7.793570,2000
2012-02-02,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-03,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-06,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-07,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-08,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-09,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-10,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-13,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-14,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-15,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-16,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-17,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-21,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-22,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-23,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-24,9.760000,9.760000,9.760000,9.760000,7.793570,0
2012-02-27,10.200000,10.200000,10.200000,10.200000,8.144917,200
2012-02-28,10.200000,10.200000,10.200000,10.200000,8.144917,300
2012-02-29,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-01,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-02,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-05,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-06,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-07,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-08,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-09,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-12,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-13,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-14,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-15,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-16,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-19,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-20,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-21,10.200000,10.200000,10.200000,10.200000,8.144917,0
2012-03-22,9.700000,9.700000,9.700000,9.700000,7.745657,200
2012-03-23,9.700000,9.700000,9.700000,9.700000,7.745657,0
2012-03-26,9.700000,9.700000,9.700000,9.700000,7.745657,0
2012-03-27,9.700000,9.700000,9.700000,9.700000,7.745657,0
2012-03-28,9.700000,9.700000,9.700000,9.700000,7.745657,0
2012-03-29,9.700000,9.700000,9.700000,9.700000,7.745657,0
2012-03-30,9.700000,9.700000,9.700000,9.700000,7.745657,0
2012-04-02,9.700000,9.700000,9.700000,9.700000,7.745657,0
2012-04-03,10.320000,10.320000,10.320000,10.320000,8.240740,2100
2012-04-04,10.320000,10.320000,10.320000,10.320000,8.240740,0
2012-04-05,10.150000,10.150000,10.150000,10.150000,8.104993,1000
2012-04-09,10.150000,10.150000,10.150000,10.150000,8.104993,0
2012-04-10,10.120000,10.120000,10.120000,10.120000,8.081037,200
2012-04-11,10.120000,10.120000,10.120000,10.120000,8.081037,0
2012-04-12,10.140000,10.140000,10.140000,10.140000,8.097008,1000
2012-04-13,10.140000,10.140000,10.140000,10.140000,8.097008,0
2012-04-16,10.140000,10.140000,10.140000,10.140000,8.097008,0
2012-04-17,10.140000,10.140000,10.140000,10.140000,8.097008,0
2012-04-18,10.140000,10.140000,10.140000,10.140000,8.097008,0
2012-04-19,10.300000,10.300000,10.300000,10.300000,8.224770,500
2012-04-20,10.300000,10.300000,10.300000,10.300000,8.224770,0
2012-04-23,10.300000,10.300000,10.300000,10.300000,8.224770,0
2012-04-24,10.300000,10.300000,10.300000,10.300000,8.224770,0
2012-04-25,10.300000,10.300000,10.300000,10.300000,8.224770,0
2012-04-26,10.300000,10.300000,10.300000,10.300000,8.224770,0
2012-04-27,10.300000,10.300000,10.300000,10.300000,8.224770,0
2012-04-30,10.300000,10.300000,10.300000,10.300000,8.224770,0
2012-05-01,10.300000,10.300000,10.300000,10.300000,8.224770,0
2012-05-02,10.300000,10.300000,10.300000,10.300000,8.224770,0
2012-05-03,10.300000,10.300000,10.300000,10.300000,8.224770,0
2012-05-04,10.680000,10.680000,10.680000,10.680000,8.528209,200
2012-05-07,10.680000,10.680000,10.680000,10.680000,8.528209,0
2012-05-08,10.680000,10.680000,10.680000,10.680000,8.528209,0
2012-05-09,10.680000,10.680000,10.680000,10.680000,8.528209,0
2012-05-10,10.680000,10.680000,10.680000,10.680000,8.528209,0
2012-05-11,10.680000,10.680000,10.680000,10.680000,8.528209,0
2012-05-14,10.680000,10.680000,10.680000,10.680000,8.528209,0
2012-05-15,10.680000,10.680000,10.680000,10.680000,8.528209,0
2012-05-16,10.680000,10.680000,10.680000,10.680000,8.528209,0
2012-05-17,10.680000,10.680000,10.680000,10.680000,8.528209,0
2012-05-18,10.680000,10.680000,10.680000,10.680000,8.528209,0
2012-05-21,10.680000,10.680000,10.680000,10.680000,8.528209,0
2012-05-22,8.930000,8.930000,8.930000,8.930000,7.130795,700
2012-05-23,8.930000,8.930000,8.930000,8.930000,7.130795,0
2012-05-24,8.900000,8.900000,8.900000,8.900000,7.106840,500
2012-05-25,8.650000,8.650000,8.630000,8.650000,6.907210,400
2012-05-29,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-05-30,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-05-31,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-01,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-04,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-05,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-06,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-07,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-08,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-11,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-12,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-13,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-14,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-15,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-18,8.650000,8.650000,8.650000,8.650000,6.907210,0
2012-06-19,9.280000,9.280000,9.280000,9.280000,7.410278,100
2012-06-20,9.280000,9.280000,9.280000,9.280000,7.410278,0
2012-06-21,9.280000,9.280000,9.280000,9.280000,7.410278,0
2012-06-22,9.280000,9.280000,9.280000,9.280000,7.410278,0
2012-06-25,9.280000,9.280000,9.280000,9.280000,7.410278,0
2012-06-26,9.450000,9.450000,9.450000,9.450000,7.546026,800
2012-06-27,9.250000,9.300000,9.250000,9.300000,7.426249,3000
2012-06-28,9.010000,9.010000,8.870000,8.870000,7.082884,700
2012-06-29,8.870000,8.870000,8.870000,8.870000,7.082884,0
2012-07-02,8.870000,8.870000,8.870000,8.870000,7.082884,0
2012-07-03,8.870000,8.870000,8.870000,8.870000,7.082884,0
2012-07-05,8.870000,8.870000,8.870000,8.870000,7.082884,0
2012-07-06,8.870000,8.870000,8.870000,8.870000,7.082884,0
2012-07-09,8.870000,8.870000,8.870000,8.870000,7.082884,0
2012-07-10,8.990000,8.990000,8.990000,8.990000,7.178707,500
2012-07-11,8.990000,8.990000,8.990000,8.990000,7.178707,0
2012-07-12,8.990000,8.990000,8.990000,8.990000,7.178707,0
2012-07-13,8.990000,8.990000,8.990000,8.990000,7.178707,0
2012-07-16,8.990000,8.990000,8.990000,8.990000,7.178707,0
2012-07-17,8.990000,8.990000,8.990000,8.990000,7.178707,0
2012-07-18,8.990000,8.990000,8.990000,8.990000,7.178707,0
2012-07-19,9.100000,9.100000,9.060000,9.060000,7.234604,1300
2012-07-20,9.060000,9.060000,9.060000,9.060000,7.234604,0
2012-07-23,9.060000,9.060000,9.060000,9.060000,7.234604,0
2012-07-24,9.060000,9.060000,9.060000,9.060000,7.234604,0
2012-07-25,9.060000,9.060000,9.060000,9.060000,7.234604,0
2012-07-26,9.060000,9.060000,9.060000,9.060000,7.234604,0
2012-07-27,9.060000,9.060000,9.060000,9.060000,7.234604,0
2012-07-30,9.060000,9.060000,9.060000,9.060000,7.234604,0
2012-07-31,9.330000,9.330000,9.330000,9.330000,7.450204,200
2012-08-01,9.330000,9.330000,9.330000,9.330000,7.450204,0
2012-08-02,9.330000,9.330000,9.330000,9.330000,7.450204,0
2012-08-03,9.330000,9.330000,9.330000,9.330000,7.450204,0
2012-08-06,9.330000,9.330000,9.330000,9.330000,7.450204,0
2012-08-07,9.330000,9.330000,9.330000,9.330000,7.450204,0
2012-08-08,9.330000,9.330000,9.330000,9.330000,7.450204,0
2012-08-09,9.330000,9.330000,9.330000,9.330000,7.450204,0
2012-08-10,9.330000,9.330000,9.330000,9.330000,7.450204,0
2012-08-13,9.330000,9.330000,9.330000,9.330000,7.450204,0
2012-08-14,9.330000,9.330000,9.330000,9.330000,7.450204,0
2012-08-15,8.940000,8.940000,8.940000,8.940000,7.138780,100
2012-08-16,8.940000,8.940000,8.940000,8.940000,7.138780,0
2012-08-17,8.940000,8.940000,8.940000,8.940000,7.138780,0
2012-08-20,8.940000,8.940000,8.940000,8.940000,7.138780,0
2012-08-21,8.710000,8.710000,8.710000,8.710000,6.955121,1000
2012-08-22,8.710000,8.710000,8.710000,8.710000,6.955121,0
2012-08-23,8.710000,8.710000,8.710000,8.710000,6.955121,0
2012-08-24,8.710000,8.710000,8.710000,8.710000,6.955121,0
2012-08-27,8.710000,8.710000,8.710000,8.710000,6.955121,0
2012-08-28,8.710000,8.710000,8.710000,8.710000,6.955121,0
2012-08-29,8.710000,8.710000,8.710000,8.710000,6.955121,0
2012-08-30,8.710000,8.710000,8.710000,8.710000,6.955121,0
2012-08-31,8.710000,8.710000,8.710000,8.710000,6.955121,0
2012-09-04,8.520000,8.520000,8.520000,8.520000,6.803402,200
2012-09-05,8.520000,8.520000,8.520000,8.520000,6.803402,0
2012-09-06,8.410000,8.410000,8.410000,8.410000,6.715564,800
2012-09-07,8.400000,8.400000,8.400000,8.400000,6.707579,900
2012-09-10,8.850000,8.900000,8.850000,8.900000,7.106840,400
2012-09-11,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-12,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-13,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-14,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-17,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-18,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-19,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-20,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-21,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-24,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-25,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-26,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-27,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-09-28,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-10-01,8.900000,8.900000,8.900000,8.900000,7.106840,0
2012-10-02,8.450000,8.450000,8.450000,8.450000,6.747505,22400
2012-10-03,8.450000,8.450000,8.450000,8.450000,6.747505,0
2012-10-04,8.450000,8.450000,8.450000,8.450000,6.747505,0
2012-10-05,7.940000,7.940000,7.940000,7.940000,6.340260,7300
2012-10-08,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-09,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-10,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-11,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-12,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-15,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-16,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-17,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-18,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-19,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-22,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-23,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-24,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-25,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-26,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-10-31,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-11-01,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-11-02,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-11-05,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-11-06,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-11-07,7.940000,7.940000,7.940000,7.940000,6.340260,0
2012-11-08,8.150000,8.150000,8.150000,8.150000,6.507948,1400
2012-11-09,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-12,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-13,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-14,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-15,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-16,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-19,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-20,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-21,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-23,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-26,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-27,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-28,8.150000,8.150000,8.150000,8.150000,6.507948,0
2012-11-29,7.970000,7.970000,7.970000,7.970000,6.364215,11400
2012-11-30,7.800000,7.800000,7.800000,7.800000,6.228467,800
2012-12-03,7.800000,7.800000,7.800000,7.800000,6.228467,0
2012-12-04,7.800000,7.800000,7.800000,7.800000,6.228467,0
